{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.1, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 11.887870060854533, 'FA (%)': 0.9535374622227422, 'MISS (%)': 10.93433259863179}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.1, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 10.477039828953746, 'FA (%)': 1.3657878035710544, 'MISS (%)': 9.111252025382692}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.1, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 9.484590216529455, 'FA (%)': 1.9445295099243507, 'MISS (%)': 7.540060706605102}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.1, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 8.749255940796958, 'FA (%)': 2.597804271164883, 'MISS (%)': 6.151451669632075}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.2, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 12.583893080335143, 'FA (%)': 1.3017007058300902, 'MISS (%)': 11.282192374505053}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.2, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 10.628280331022935, 'FA (%)': 1.4417496857062762, 'MISS (%)': 9.18653064531666}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.2, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 9.292119024790377, 'FA (%)': 1.8486452009469874, 'MISS (%)': 7.443473823843389}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.2, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 8.390703755193435, 'FA (%)': 2.4188631423695965, 'MISS (%)': 5.971840612823837}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.2, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.8142203545611535, 'FA (%)': 3.053561310188624, 'MISS (%)': 4.76065904437253}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.3, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 11.560083066291684, 'FA (%)': 1.9077991088109107, 'MISS (%)': 9.652283957480773}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.3, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 9.684558670598722, 'FA (%)': 2.0452065400018857, 'MISS (%)': 7.639352130596836}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.3, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 8.442893538359897, 'FA (%)': 2.445304837798927, 'MISS (%)': 5.99758870056097}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.3, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.697374931451946, 'FA (%)': 2.9954748270893816, 'MISS (%)': 4.701900104362566}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.6, 'onset': 0.9, 'pad_offset': 0.3, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.376314345194709, 'FA (%)': 3.592494716925601, 'MISS (%)': 3.783819628269109}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.0, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 12.374858067910646, 'FA (%)': 1.0650857640738849, 'MISS (%)': 11.30977230383676}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.0, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 10.678375956924485, 'FA (%)': 1.5110506809783666, 'MISS (%)': 9.16732527594612}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.0, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 9.796458259341955, 'FA (%)': 2.1505252470119087, 'MISS (%)': 7.645933012330047}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.0, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 9.279344182684863, 'FA (%)': 2.883213146163371, 'MISS (%)': 6.396131036521492}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.0, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 8.927679105346211, 'FA (%)': 3.6381624727073314, 'MISS (%)': 5.289516632638878}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.1, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 10.686851442897547, 'FA (%)': 1.5194521392162563, 'MISS (%)': 9.16739930368129}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.1, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 9.33004099655971, 'FA (%)': 1.9185133590220822, 'MISS (%)': 7.411527637537628}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.1, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 8.582617439920954, 'FA (%)': 2.5357699487250667, 'MISS (%)': 6.046847491195888}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.1, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 8.152663204786414, 'FA (%)': 3.251863680417855, 'MISS (%)': 4.9007995243685585}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.1, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.8906123792195055, 'FA (%)': 3.9911313118035734, 'MISS (%)': 3.899481067415933}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.2, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 9.701333999098646, 'FA (%)': 2.108203222998395, 'MISS (%)': 7.59313077610025}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.2, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 8.483812713802735, 'FA (%)': 2.4875698466624296, 'MISS (%)': 5.996242867140305}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.2, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 7.823361170551121, 'FA (%)': 3.0881352511917566, 'MISS (%)': 4.735225919359365}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.2, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.477271623126662, 'FA (%)': 3.7856694020481885, 'MISS (%)': 3.691602221078475}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.2, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.342525512003604, 'FA (%)': 4.499783696475534, 'MISS (%)': 2.842741815528071}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.3, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 9.076120117568534, 'FA (%)': 2.7876437999100414, 'MISS (%)': 6.288476317658493}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.3, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 7.951710319779768, 'FA (%)': 3.153468405840831, 'MISS (%)': 4.798241913938938}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.3, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 7.376886795693063, 'FA (%)': 3.736392449329173, 'MISS (%)': 3.6404943463638895}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.3, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.152775414280112, 'FA (%)': 4.406114012257538, 'MISS (%)': 2.746661402022573}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.5, 'pad_offset': 0.3, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.206286661488639, 'FA (%)': 5.076830121714371, 'MISS (%)': 2.1294565397742686}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.0, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 13.691985510022588, 'FA (%)': 0.7631208849832737, 'MISS (%)': 12.928864625039317}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.0, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 11.740372327505572, 'FA (%)': 1.1214537461790295, 'MISS (%)': 10.618918581326541}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.0, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 10.639298508767773, 'FA (%)': 1.7167006487689442, 'MISS (%)': 8.92259785999883}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.0, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 9.937161304145032, 'FA (%)': 2.4305712494098644, 'MISS (%)': 7.506590054735168}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.0, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 9.425591261129782, 'FA (%)': 3.1820054080341187, 'MISS (%)': 6.243585853095664}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.1, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 11.753601221713241, 'FA (%)': 1.1319026920227258, 'MISS (%)': 10.621698529690518}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.1, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 10.129045331798544, 'FA (%)': 1.4624427366731159, 'MISS (%)': 8.666602595125429}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.1, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 9.162212534326413, 'FA (%)': 2.0440533626123787, 'MISS (%)': 7.118159171714033}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.1, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 8.553375335045601, 'FA (%)': 2.746704623184697, 'MISS (%)': 5.806670711860904}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.1, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 8.143602623826169, 'FA (%)': 3.483669578188219, 'MISS (%)': 4.65993304563795}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.2, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 10.527128557861454, 'FA (%)': 1.6652111403888128, 'MISS (%)': 8.861917417472641}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.2, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 9.040911883021163, 'FA (%)': 1.9842727478976387, 'MISS (%)': 7.0566391351235245}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.2, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 8.167330352133684, 'FA (%)': 2.5546415035880576, 'MISS (%)': 5.612688848545626}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.2, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.655991588315814, 'FA (%)': 3.2406691695275303, 'MISS (%)': 4.415322418788283}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.2, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.383229501235042, 'FA (%)': 3.955885143789496, 'MISS (%)': 3.4273443574455467}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.3, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 9.694974280971612, 'FA (%)': 2.3149072813652807, 'MISS (%)': 7.38006699960633}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.3, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 8.30769935252946, 'FA (%)': 2.625692266226845, 'MISS (%)': 5.682007086302614}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.3, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 7.533544656615046, 'FA (%)': 3.1804069147348524, 'MISS (%)': 4.353137741880193}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.3, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.15045020771769, 'FA (%)': 3.840293594181449, 'MISS (%)': 3.3101566135362415}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.6, 'pad_offset': 0.3, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.099209221019752, 'FA (%)': 4.51550585399834, 'MISS (%)': 2.583703367021412}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.0, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 15.139552350331373, 'FA (%)': 0.5534359458285067, 'MISS (%)': 14.586116404502866}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.0, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 12.946292868967033, 'FA (%)': 0.842865078604057, 'MISS (%)': 12.103427790362975}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.0, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 11.61394307149455, 'FA (%)': 1.394708508528078, 'MISS (%)': 10.219234562966472}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.0, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 10.708306381796731, 'FA (%)': 2.087469939566778, 'MISS (%)': 8.620836442229955}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.0, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 10.015101933846275, 'FA (%)': 2.830794152897729, 'MISS (%)': 7.1843077809485445}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.1, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 12.99341841937135, 'FA (%)': 0.8666820080334972, 'MISS (%)': 12.126736411337852}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.1, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 11.102604077776785, 'FA (%)': 1.1393900686615768, 'MISS (%)': 9.963214009115209}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.1, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 9.899420953216557, 'FA (%)': 1.6833697759765036, 'MISS (%)': 8.216051177240054}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.1, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 9.087868227173725, 'FA (%)': 2.367513642966712, 'MISS (%)': 6.720354584207013}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.1, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 8.50477934552987, 'FA (%)': 3.0998449675306476, 'MISS (%)': 5.404934377999222}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.2, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 11.54217869988111, 'FA (%)': 1.3594262462456534, 'MISS (%)': 10.182752453635457}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.2, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 9.784568991260372, 'FA (%)': 1.6262950818905828, 'MISS (%)': 8.158273909369788}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.2, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 8.675966184020165, 'FA (%)': 2.161908275737045, 'MISS (%)': 6.514057908283122}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.2, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.970449452358879, 'FA (%)': 2.8330191231480035, 'MISS (%)': 5.137430329210876}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.2, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.554027119366396, 'FA (%)': 3.544149318190288, 'MISS (%)': 4.009877801176108}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.3, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 10.497849898918123, 'FA (%)': 1.9831830228525897, 'MISS (%)': 8.514666876065533}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.3, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 8.840382703343277, 'FA (%)': 2.244459545898022, 'MISS (%)': 6.595923157445254}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.3, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 7.8398307323189975, 'FA (%)': 2.7680512792787977, 'MISS (%)': 5.0717794530402}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.3, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.295469851138127, 'FA (%)': 3.4152063377820157, 'MISS (%)': 3.8802635133561116}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.7, 'pad_offset': 0.3, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.130311904964688, 'FA (%)': 4.084704897905763, 'MISS (%)': 3.0456070070589254}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.0, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 15.960216465189944, 'FA (%)': 0.4762401914745286, 'MISS (%)': 15.483976273715419}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.0, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 13.780513485246265, 'FA (%)': 0.6927129221812047, 'MISS (%)': 13.087800563065061}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.0, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 12.297125727427076, 'FA (%)': 1.1888332389349419, 'MISS (%)': 11.108292488492134}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.0, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 11.21796779668453, 'FA (%)': 1.8425542356844637, 'MISS (%)': 9.375413561000064}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.0, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 10.374468194636528, 'FA (%)': 2.557282822373528, 'MISS (%)': 7.8171853722629985}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.1, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 13.91695211868618, 'FA (%)': 0.761151333409171, 'MISS (%)': 13.155800785277005}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.1, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 11.866085905443805, 'FA (%)': 0.9736481769998784, 'MISS (%)': 10.892437728443925}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.1, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 10.464899050492631, 'FA (%)': 1.4663671262342048, 'MISS (%)': 8.998531924258426}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.1, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 9.48343382054277, 'FA (%)': 2.112102553481425, 'MISS (%)': 7.371331267061345}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.1, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 8.756369500363444, 'FA (%)': 2.8182664530756485, 'MISS (%)': 5.938103047287795}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.2, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 12.397278585963937, 'FA (%)': 1.2394580941727893, 'MISS (%)': 11.15782049179115}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.2, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 10.429529196386921, 'FA (%)': 1.449018657536509, 'MISS (%)': 8.980510538850412}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.2, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 9.12589687244951, 'FA (%)': 1.9336883550243396, 'MISS (%)': 7.192208517425171}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.2, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 8.2575048697145, 'FA (%)': 2.5691732399540306, 'MISS (%)': 5.688331629760469}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.2, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.723860077943179, 'FA (%)': 3.2544063721897234, 'MISS (%)': 4.469453705753456}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.3, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 11.230002361438782, 'FA (%)': 1.849470771123581, 'MISS (%)': 9.380531590315199}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.3, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 9.366928189335685, 'FA (%)': 2.054537713025014, 'MISS (%)': 7.312390476310671}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.3, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 8.177752169801158, 'FA (%)': 2.5296516253865113, 'MISS (%)': 5.648100544414648}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.3, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 7.498658511685533, 'FA (%)': 3.1421437716645526, 'MISS (%)': 4.356514740020979}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.8, 'pad_offset': 0.3, 'pad_onset': 0.4, 'filter_speech_first': True}, {'DetER (%)': 7.237341756175307, 'FA (%)': 3.787588605566393, 'MISS (%)': 3.449753150608914}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.9, 'pad_offset': 0.0, 'pad_onset': 0.0, 'filter_speech_first': True}, {'DetER (%)': 16.911663908344185, 'FA (%)': 0.40196209546384276, 'MISS (%)': 16.509701812880344}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.9, 'pad_offset': 0.0, 'pad_onset': 0.1, 'filter_speech_first': True}, {'DetER (%)': 14.664025997731311, 'FA (%)': 0.5466821794467727, 'MISS (%)': 14.117343818284539}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.9, 'pad_offset': 0.0, 'pad_onset': 0.2, 'filter_speech_first': True}, {'DetER (%)': 13.045982249510068, 'FA (%)': 0.9683397906515797, 'MISS (%)': 12.077642458858488}
{'min_duration_off': 0.0, 'min_duration_on': 0.0, 'offset': 0.7, 'onset': 0.9, 'pad_offset': 0.0, 'pad_onset': 0.3, 'filter_speech_first': True}, {'DetER (%)': 11.833114136136755, 'FA (%)': 1.5620728030681128, 'MISS (%)': 10.271041333068643}
